"Id","SalePrice"
2857,189097.605886217
2858,196146.426219215
2859,130377.826196337
2860,123798.928917749
2861,135832.666040218
2862,203425.943336105
2863,124321.170334776
2864,259605.189352417
2865,144068.3732
2866,136990.562060995
2867,97590.2433682583
2868,131871.147396995
2869,126605.072059501
2870,150218.529666667
2871,101192.601993962
2872,71988.1256142857
2873,97194.9009174451
2874,140539.148496013
2875,127531.541960556
2876,155085.655727273
2877,132025.823200686
2878,151679.038173118
2879,148662.721424603
2880,115327.423433189
2881,145652.630291884
2882,152778.182177489
2883,176405.135493778
2884,173966.880312836
2885,164734.182020202
2886,191060.166133333
2887,107922.647770257
2888,130641.005142857
2889,76697.1889210324
2890,83009.9124182796
2891,143011.516309524
2892,71093.1061858231
2893,113660.864610179
2894,67527.9177286692
2895,301772.428594549
2896,288479.895487735
2897,193725.449904762
2898,156096.690598124
2899,222011.479716295
2900,152508.494049784
2901,179697.213619048
2902,186467.003819048
2903,338279.053127888
2904,338539.644658852
2905,104005.795428145
2906,205399.336614035
2907,119199.244533333
2908,127860.660645599
2909,138859.598471536
2910,84663.0705480631
2911,97915.4121835498
2912,144053.375114286
2913,100693.631469264
2914,93264.8500396826
2915,93335.8639761905
2916,93454.2111835498
2917,162561.524984127
2918,110771.676969697
2919,227527.862868254
